WKT,element
"POLYGON ((584349.711 5032336.949,584372.161 5032316.994,584387.893 5032355.379,584349.711 5032336.949))",255
"POLYGON ((584405.42 5032307.016,584407.017 5032332.513,584372.161 5032316.994,584405.42 5032307.016))",256
"POLYGON ((584405.42 5032307.016,584402.652 5032270.725,584442.004 5032315.331,584405.42 5032307.016))",257
"POLYGON ((584405.42 5032307.016,584436.119 5032330.019,584407.017 5032332.513,584405.42 5032307.016))",258
"POLYGON ((584436.119 5032330.019,584405.42 5032307.016,584442.004 5032315.331,584436.119 5032330.019))",259
"POLYGON ((584439.77 5032348.954,584436.119 5032330.019,584469.495 5032348.538,584439.77 5032348.954))",260
"POLYGON ((584407.017 5032332.513,584436.119 5032330.019,584439.77 5032348.954,584407.017 5032332.513))",261
"POLYGON ((584402.652 5032270.725,584540.676 5032318.95,584442.004 5032315.331,584402.652 5032270.725))",262
"POLYGON ((584405.42 5032307.016,584372.161 5032316.994,584402.652 5032270.725,584405.42 5032307.016))",263
"POLYGON ((584416.073 5032432.932,584400.067 5032481.573,584386.348 5032442.494,584416.073 5032432.932))",264
"POLYGON ((584428.635 5032470.953,584416.073 5032432.932,584439.029 5032431.874,584428.635 5032470.953))",265
"POLYGON ((584457.529 5032453.648,584442.836 5032509.895,584430.298 5032485.92,584457.529 5032453.648))",266
"POLYGON ((584416.073 5032494.461,584416.073 5032432.932,584428.635 5032470.953,584416.073 5032494.461))",267
"POLYGON ((584437.691 5032395.516,584457.737 5032393.211,584439.029 5032431.874,584437.691 5032395.516))",268
"POLYGON ((584416.073 5032432.932,584385.308 5032411.73,584437.691 5032395.516,584416.073 5032432.932))",269
"POLYGON ((584439.029 5032431.874,584457.529 5032453.648,584430.298 5032485.92,584439.029 5032431.874))",270
"POLYGON ((584437.691 5032395.516,584439.029 5032431.874,584416.073 5032432.932,584437.691 5032395.516))",271
"POLYGON ((584439.77 5032348.954,584437.691 5032395.516,584395.702 5032379.926,584439.77 5032348.954))",272
"POLYGON ((584439.029 5032431.874,584430.298 5032485.92,584428.635 5032470.953,584439.029 5032431.874))",273
"POLYGON ((584439.77 5032348.954,584459.309 5032372.235,584437.691 5032395.516,584439.77 5032348.954))",274
"POLYGON ((584387.893 5032355.379,584407.017 5032332.513,584439.77 5032348.954,584387.893 5032355.379))",275
"POLYGON ((584372.161 5032316.994,584322.83 5032262.41,584402.652 5032270.725,584372.161 5032316.994))",276
"POLYGON ((584416.073 5032494.461,584428.635 5032470.953,584430.298 5032485.92,584416.073 5032494.461))",277
"POLYGON ((584359.415 5032543.447,584362.183 5032513.221,584381.657 5032521.673,584359.415 5032543.447))",278
"POLYGON ((584355.05 5032561.584,584319.505 5032571.717,584359.415 5032543.447,584355.05 5032561.584))",279
"POLYGON ((584381.657 5032521.673,584401.522 5032490.304,584399.443 5032515.248,584381.657 5032521.673))",280
"POLYGON ((584381.657 5032521.673,584362.183 5032513.221,584380.826 5032478.437,584381.657 5032521.673))",281
"POLYGON ((584414.5 5032537.887,584381.657 5032521.673,584399.443 5032515.248,584414.5 5032537.887))",282
"POLYGON ((584359.415 5032543.447,584381.657 5032521.673,584364.196 5032547.033,584359.415 5032543.447))",283
"POLYGON ((584380.826 5032478.437,584401.522 5032490.304,584381.657 5032521.673,584380.826 5032478.437))",284
"POLYGON ((584381.657 5032521.673,584414.5 5032537.887,584364.196 5032547.033,584381.657 5032521.673))",285
"POLYGON ((584364.196 5032547.033,584401.314 5032593.199,584384.685 5032599.435,584364.196 5032547.033))",286
"POLYGON ((584364.196 5032547.033,584355.05 5032561.584,584359.415 5032543.447,584364.196 5032547.033))",287
"POLYGON ((584384.685 5032599.435,584397.573 5032618.974,584381.775 5032614.401,584384.685 5032599.435))",288
"POLYGON ((584381.775 5032614.401,584352.556 5032615.214,584384.685 5032599.435,584381.775 5032614.401))",289
"POLYGON ((584342.578 5032589.438,584364.196 5032547.033,584384.685 5032599.435,584342.578 5032589.438))",290
"POLYGON ((584405.472 5032608.165,584384.685 5032599.435,584401.314 5032593.199,584405.472 5032608.165))",291
"POLYGON ((584401.314 5032593.199,584364.196 5032547.033,584414.5 5032537.887,584401.314 5032593.199))",292
"POLYGON ((584381.775 5032614.401,584378.747 5032632.675,584352.556 5032615.214,584381.775 5032614.401))",293
"POLYGON ((584399.443 5032515.248,584401.522 5032490.304,584416.073 5032494.461,584399.443 5032515.248))",294
"POLYGON ((584399.443 5032515.248,584428.635 5032508.37,584414.085 5032525.831,584399.443 5032515.248))",295
"POLYGON ((584414.5 5032537.887,584399.443 5032515.248,584414.085 5032525.831,584414.5 5032537.887))",296
"POLYGON ((584442.836 5032509.895,584452.814 5032529.851,584428.635 5032508.37,584442.836 5032509.895))",297
"POLYGON ((584428.635 5032508.37,584416.073 5032494.461,584430.298 5032485.92,584428.635 5032508.37))",298
"POLYGON ((584465.844 5032528.481,584452.814 5032529.851,584442.836 5032509.895,584465.844 5032528.481))",299
"POLYGON ((584414.5 5032537.887,584428.635 5032508.37,584452.814 5032529.851,584414.5 5032537.887))",300
"POLYGON ((584430.298 5032485.92,584442.836 5032509.895,584428.635 5032508.37,584430.298 5032485.92))",301
"POLYGON ((584439.86 5032548.696,584414.5 5032537.887,584452.814 5032529.851,584439.86 5032548.696))",302
"POLYGON ((584425.725 5032542.876,584450.669 5032569.067,584401.314 5032593.199,584425.725 5032542.876))",303
"POLYGON ((584401.314 5032593.199,584414.5 5032537.887,584425.725 5032542.876,584401.314 5032593.199))",304
"POLYGON ((584414.5 5032537.887,584414.085 5032525.831,584428.635 5032508.37,584414.5 5032537.887))",305
"POLYGON ((584450.669 5032569.067,584452.748 5032595.259,584401.314 5032593.199,584450.669 5032569.067))",306
"POLYGON ((584401.314 5032593.199,584429.051 5032619.371,584405.472 5032608.165,584401.314 5032593.199))",307
"POLYGON ((584439.86 5032548.696,584452.814 5032529.851,584478.589 5032561.447,584439.86 5032548.696))",308
"POLYGON ((584471.937 5032583.896,584452.748 5032595.259,584450.669 5032569.067,584471.937 5032583.896))",309
"POLYGON ((584450.669 5032569.067,584425.725 5032542.876,584439.86 5032548.696,584450.669 5032569.067))",310
"POLYGON ((584439.86 5032548.696,584425.725 5032542.876,584414.5 5032537.887,584439.86 5032548.696))",311
"POLYGON ((584452.748 5032595.259,584429.051 5032619.371,584401.314 5032593.199,584452.748 5032595.259))",312
"POLYGON ((584478.589 5032561.447,584452.814 5032529.851,584467.78 5032545.649,584478.589 5032561.447))",313
"POLYGON ((584399.443 5032515.248,584416.073 5032494.461,584428.635 5032508.37,584399.443 5032515.248))",314
"POLYGON ((584401.522 5032490.304,584400.067 5032481.573,584416.073 5032494.461,584401.522 5032490.304))",315
"POLYGON ((584405.472 5032608.165,584397.573 5032618.974,584384.685 5032599.435,584405.472 5032608.165))",316
"POLYGON ((584442.004 5032315.331,584497.713 5032331.96,584436.119 5032330.019,584442.004 5032315.331))",317
"POLYGON ((584334.471 5032473.604,584357.194 5032473.311,584362.183 5032513.221,584334.471 5032473.604))",318
"POLYGON ((584459.309 5032372.235,584483.63 5032354.566,584495.063 5032361.426,584459.309 5032372.235))",319
"POLYGON ((584469.495 5032348.538,584436.119 5032330.019,584498.063 5032348.311,584469.495 5032348.538))",320
"POLYGON ((584496.102 5032356.229,584483.63 5032354.566,584469.495 5032348.538,584496.102 5032356.229))",321
"POLYGON ((584469.495 5032348.538,584498.063 5032348.311,584496.102 5032356.229,584469.495 5032348.538))",322
"POLYGON ((584525.619 5032358.723,584496.102 5032356.229,584498.063 5032348.311,584525.619 5032358.723))",323
"POLYGON ((584495.063 5032361.426,584496.102 5032356.229,584525.619 5032358.723,584495.063 5032361.426))",324
"POLYGON ((584497.713 5032331.96,584498.063 5032348.311,584436.119 5032330.019,584497.713 5032331.96))",325
"POLYGON ((584483.63 5032354.566,584496.102 5032356.229,584495.063 5032361.426,584483.63 5032354.566))",326
"POLYGON ((584459.309 5032372.235,584473.119 5032376.997,584457.737 5032393.211,584459.309 5032372.235))",327
"POLYGON ((584469.495 5032348.538,584483.63 5032354.566,584459.309 5032372.235,584469.495 5032348.538))",328
"POLYGON ((584473.119 5032376.997,584519.681 5032368.682,584510.185 5032388.501,584473.119 5032376.997))",329
"POLYGON ((584459.309 5032372.235,584495.063 5032361.426,584473.119 5032376.997,584459.309 5032372.235))",330
"POLYGON ((584495.063 5032361.426,584519.681 5032368.682,584490.164 5032371.177,584495.063 5032361.426))",331
"POLYGON ((584519.681 5032368.682,584473.119 5032376.997,584490.164 5032371.177,584519.681 5032368.682))",332
"POLYGON ((584473.119 5032376.997,584495.063 5032361.426,584490.164 5032371.177,584473.119 5032376.997))",333
"POLYGON ((584473.119 5032376.997,584510.185 5032388.501,584495.219 5032395.984,584473.119 5032376.997))",334
"POLYGON ((584547.601 5032331.96,584498.063 5032348.311,584497.713 5032331.96,584547.601 5032331.96))",335
"POLYGON ((584469.495 5032348.538,584459.309 5032372.235,584439.77 5032348.954,584469.495 5032348.538))",336
"POLYGON ((584498.063 5032348.311,584547.601 5032331.96,584553.474 5032363.504,584498.063 5032348.311))",337
"POLYGON ((584547.601 5032331.96,584540.676 5032318.95,584582.25 5032308.972,584547.601 5032331.96))",338
"POLYGON ((584579.197 5032346.927,584582.25 5032308.972,584600.542 5032337.242,584579.197 5032346.927))",339
"POLYGON ((584582.25 5032308.972,584579.197 5032346.927,584547.601 5032331.96,584582.25 5032308.972))",340
"POLYGON ((584553.474 5032363.504,584602.413 5032388.638,584575.3 5032376.392,584553.474 5032363.504))",341
"POLYGON ((584547.601 5032331.96,584579.197 5032346.927,584553.474 5032363.504,584547.601 5032331.96))",342
"POLYGON ((584542.457 5032368.078,584562.918 5032393.627,584519.681 5032368.682,584542.457 5032368.078))",343
"POLYGON ((584525.619 5032358.723,584542.457 5032368.078,584495.063 5032361.426,584525.619 5032358.723))",344
"POLYGON ((584519.681 5032368.682,584495.063 5032361.426,584542.457 5032368.078,584519.681 5032368.682))",345
"POLYGON ((584519.681 5032368.682,584529.309 5032388.501,584510.185 5032388.501,584519.681 5032368.682))",346
"POLYGON ((584553.474 5032363.504,584575.3 5032376.392,584574.053 5032390.527,584553.474 5032363.504))",347
"POLYGON ((584553.474 5032363.504,584542.457 5032368.078,584525.619 5032358.723,584553.474 5032363.504))",348
"POLYGON ((584553.474 5032363.504,584579.197 5032346.927,584602.413 5032388.638,584553.474 5032363.504))",349
"POLYGON ((584519.681 5032368.682,584545.938 5032395.152,584529.309 5032388.501,584519.681 5032368.682))",350
"POLYGON ((584525.619 5032358.723,584498.063 5032348.311,584553.474 5032363.504,584525.619 5032358.723))",351
"POLYGON ((584553.474 5032363.504,584574.053 5032390.527,584542.457 5032368.078,584553.474 5032363.504))",352
"POLYGON ((584600.542 5032337.242,584643.221 5032401.804,584579.197 5032346.927,584600.542 5032337.242))",353
"POLYGON ((584540.676 5032318.95,584547.601 5032331.96,584497.713 5032331.96,584540.676 5032318.95))",354
"POLYGON ((584497.713 5032331.96,584442.004 5032315.331,584540.676 5032318.95,584497.713 5032331.96))",355
"POLYGON ((584529.309 5032388.501,584552.317 5032412.075,584495.219 5032395.984,584529.309 5032388.501))",356
"POLYGON ((584456.139 5032427.58,584457.529 5032453.648,584439.029 5032431.874,584456.139 5032427.58))",357
"POLYGON ((584457.529 5032453.648,584456.139 5032427.58,584474.432 5032410.119,584457.529 5032453.648))",358
"POLYGON ((584473.119 5032376.997,584474.432 5032410.119,584457.737 5032393.211,584473.119 5032376.997))",359
"POLYGON ((584473.119 5032376.997,584495.219 5032395.984,584474.432 5032410.119,584473.119 5032376.997))",360
"POLYGON ((584457.529 5032453.648,584474.432 5032410.119,584552.317 5032412.075,584457.529 5032453.648))",361
"POLYGON ((584457.737 5032393.211,584474.432 5032410.119,584456.139 5032427.58,584457.737 5032393.211))",362
"POLYGON ((584439.029 5032431.874,584457.737 5032393.211,584456.139 5032427.58,584439.029 5032431.874))",363
"POLYGON ((584439.86 5032548.696,584478.589 5032561.447,584450.669 5032569.067,584439.86 5032548.696))",364
"POLYGON ((584478.589 5032561.447,584467.78 5032545.649,584507.417 5032555.088,584478.589 5032561.447))",365
"POLYGON ((584472.769 5032607.178,584471.937 5032583.896,584507.417 5032555.088,584472.769 5032607.178))",366
"POLYGON ((584471.937 5032583.896,584450.669 5032569.067,584478.589 5032561.447,584471.937 5032583.896))",367
"POLYGON ((584507.417 5032555.088,584471.937 5032583.896,584478.589 5032561.447,584507.417 5032555.088))",368
"POLYGON ((584472.769 5032607.178,584452.748 5032595.259,584471.937 5032583.896,584472.769 5032607.178))",369
"POLYGON ((584507.417 5032555.088,584467.78 5032545.649,584465.844 5032528.481,584507.417 5032555.088))",370
"POLYGON ((584452.814 5032529.851,584465.844 5032528.481,584467.78 5032545.649,584452.814 5032529.851))",371
"POLYGON ((584495.219 5032395.984,584552.317 5032412.075,584474.432 5032410.119,584495.219 5032395.984))",372
"POLYGON ((584465.844 5032528.481,584442.836 5032509.895,584457.529 5032453.648,584465.844 5032528.481))",373
"POLYGON ((584545.938 5032395.152,584556.748 5032402.636,584552.317 5032412.075,584545.938 5032395.152))",374
"POLYGON ((584556.748 5032402.636,584545.938 5032395.152,584562.918 5032393.627,584556.748 5032402.636))",375
"POLYGON ((584584.121 5032414.413,584562.918 5032393.627,584574.053 5032390.527,584584.121 5032414.413))",376
"POLYGON ((584545.938 5032395.152,584519.681 5032368.682,584562.918 5032393.627,584545.938 5032395.152))",377
"POLYGON ((584562.918 5032393.627,584542.457 5032368.078,584574.053 5032390.527,584562.918 5032393.627))",378
"POLYGON ((584562.918 5032393.627,584584.121 5032414.413,584556.748 5032402.636,584562.918 5032393.627))",379
"POLYGON ((584529.309 5032388.501,584545.938 5032395.152,584552.317 5032412.075,584529.309 5032388.501))",380
"POLYGON ((584584.121 5032414.413,584574.053 5032390.527,584602.413 5032388.638,584584.121 5032414.413))",381
"POLYGON ((584507.417 5032555.088,584527.373 5032511.852,584573.935 5032525.155,584507.417 5032555.088))",382
"POLYGON ((584597.216 5032486.907,584552.317 5032412.075,584584.121 5032414.413,584597.216 5032486.907))",383
"POLYGON ((584619.042 5032466.796,584597.216 5032486.907,584584.121 5032414.413,584619.042 5032466.796))",384
"POLYGON ((584625.486 5032576.706,584507.417 5032555.088,584573.935 5032525.155,584625.486 5032576.706))",385
"POLYGON ((584552.317 5032412.075,584556.748 5032402.636,584584.121 5032414.413,584552.317 5032412.075))",386
"POLYGON ((584472.769 5032607.178,584507.417 5032555.088,584562.294 5032669.831,584472.769 5032607.178))",387
"POLYGON ((584529.309 5032388.501,584495.219 5032395.984,584510.185 5032388.501,584529.309 5032388.501))",388
"POLYGON ((584575.3 5032376.392,584602.413 5032388.638,584574.053 5032390.527,584575.3 5032376.392))",389
"POLYGON ((584625.486 5032576.706,584562.294 5032669.831,584507.417 5032555.088,584625.486 5032576.706))",390
"POLYGON ((584643.221 5032401.804,584602.413 5032388.638,584579.197 5032346.927,584643.221 5032401.804))",391
"POLYGON ((584459.309 5032372.235,584457.737 5032393.211,584437.691 5032395.516,584459.309 5032372.235))",392
"POLYGON ((584472.769 5032607.178,584453.645 5032630.459,584452.748 5032595.259,584472.769 5032607.178))",393
"POLYGON ((584374.382 5032658.191,584378.747 5032632.675,584386.296 5032662.055,584374.382 5032658.191))",394
"POLYGON ((584374.382 5032658.191,584352.556 5032615.214,584378.747 5032632.675,584374.382 5032658.191))",395
"POLYGON ((584386.296 5032662.055,584409.511 5032633.922,584403.757 5032662.055,584386.296 5032662.055))",396
"POLYGON ((584378.747 5032632.675,584409.511 5032633.922,584386.296 5032662.055,584378.747 5032632.675))",397
"POLYGON ((584409.511 5032633.922,584378.747 5032632.675,584397.573 5032618.974,584409.511 5032633.922))",398
"POLYGON ((584386.296 5032662.055,584403.757 5032662.055,584389.348 5032743.001,584386.296 5032662.055))",399
"POLYGON ((584378.747 5032632.675,584381.775 5032614.401,584397.573 5032618.974,584378.747 5032632.675))",400
"POLYGON ((584374.382 5032658.191,584386.296 5032662.055,584389.348 5032743.001,584374.382 5032658.191))",401
"POLYGON ((584422.607 5032859.407,584382.696 5032859.407,584366.067 5032794.552,584422.607 5032859.407))",402
"POLYGON ((584392.051 5035253.058,584390.595 5035219.955,584448.175 5035208.575,584392.051 5035253.058))",403
"POLYGON ((584390.595 5035219.955,584392.051 5035253.058,584369.185 5035291.722,584390.595 5035219.955))",404
"POLYGON ((584366.067 5032794.552,584389.348 5032743.001,584455.866 5032802.867,584366.067 5032794.552))",405
"POLYGON ((584338.213 5035334.699,584390.595 5035219.955,584369.185 5035291.722,584338.213 5035334.699))",406
"POLYGON ((584403.757 5032662.055,584426.206 5032647.088,584389.348 5032743.001,584403.757 5032662.055))",407
"POLYGON ((584426.206 5032647.088,584455.866 5032802.867,584389.348 5032743.001,584426.206 5032647.088))",408
"POLYGON ((584426.206 5032647.088,584409.511 5032633.922,584429.051 5032619.371,584426.206 5032647.088))",409
"POLYGON ((584426.206 5032647.088,584563.957 5032723.045,584455.866 5032802.867,584426.206 5032647.088))",410
"POLYGON ((584429.051 5032619.371,584452.748 5032595.259,584453.645 5032630.459,584429.051 5032619.371))",411
"POLYGON ((584563.957 5032723.045,584426.206 5032647.088,584453.645 5032630.459,584563.957 5032723.045))",412
"POLYGON ((584453.645 5032630.459,584426.206 5032647.088,584429.051 5032619.371,584453.645 5032630.459))",413
"POLYGON ((584397.573 5032618.974,584405.472 5032608.165,584409.511 5032633.922,584397.573 5032618.974))",414
