WKT,node
"POINT (586578.108 5036090.993 230.856)",609
"POINT (586674.558 5036188.691 230.856)",610
"POINT (586771.425 5036272.254 230.856)",611
"POINT (586857.898 5036403.626 230.856)",612
"POINT (586943.539 5036568.258 230.856)",613
"POINT (586945.618 5036586.55 230.856)",614
"POINT (586924.416 5036590.707 230.856)",615
"POINT (586844.594 5036589.46 230.856)",616
"POINT (586756.043 5036617.73 230.856)",617
"POINT (586704.491 5036628.539 230.856)",618
"POINT (586684.536 5036668.866 230.856)",619
"POINT (586690.772 5036744.945 230.856)",620
"POINT (586685.367 5036839.318 230.856)",621
"POINT (586709.896 5036899.184 230.856)",622
"POINT (586759.784 5036952.813 230.856)",623
"POINT (586776.829 5036987.32 230.856)",624
"POINT (586777.661 5037013.511 230.856)",625
"POINT (586761.863 5037034.713 230.856)",626
"POINT (586687.446 5037066.725 230.856)",627
"POINT (586662.502 5037084.602 230.856)",628
"POINT (586625.501 5037135.322 230.856)",629
"POINT (586587.67 5037189.783 230.856)",630
"POINT (586587.254 5037247.57 230.856)",631
"POINT (586612.198 5037303.695 230.856)",632
"POINT (586674.143 5037435.899 230.856)",633
"POINT (586727.357 5037511.147 230.856)",634
"POINT (586766.852 5037566.44 230.856)",635
"POINT (586779.324 5037634.205 230.856)",636
"POINT (586799.695 5037692.408 230.856)",637
"POINT (586791.796 5037772.645 230.856)",638
"POINT (586767.683 5037809.645 230.856)",639
"POINT (586748.144 5037802.578 230.856)",640
"POINT (586713.638 5037766.409 230.856)",641
"POINT (586634.648 5037707.374 230.856)",642
"POINT (586548.59 5037629.216 230.856)",643
"POINT (586511.174 5037579.743 230.856)",644
"POINT (586447.151 5037516.136 230.856)",645
"POINT (586409.319 5037486.203 230.856)",646
"POINT (586373.566 5037450.865 230.856)",647
"POINT (586353.194 5037429.247 230.856)",648
"POINT (586326.172 5037390.168 230.856)",649
"POINT (586304.138 5037361.898 230.856)",650
"POINT (586283.351 5037333.212 230.856)",651
"POINT (586265.89 5037299.121 230.856)",652
"POINT (586255.497 5037269.188 230.856)",653
"POINT (586233.463 5037229.694 230.856)",654
"POINT (586199.372 5037225.536 230.856)",655
"POINT (586114.978 5037259.211 230.856)",656
"POINT (585971.133 5037247.57 230.856)",657
"POINT (585950.346 5037226.368 230.856)",658
"POINT (585917.919 5037163.592 230.856)",659
"POINT (585900.042 5037112.872 230.856)",660
"POINT (585888.817 5037056.332 230.856)",661
"POINT (585868.862 5036992.308 230.856)",662
"POINT (585841.008 5036957.387 230.856)",663
"POINT (585803.176 5036922.88 230.856)",664
"POINT (585774.074 5036897.521 230.856)",665
"POINT (585745.804 5036865.093 230.856)",666
"POINT (585740.815 5036838.902 230.856)",667
"POINT (585710.467 5036790.261 230.856)",668
"POINT (585693.006 5036749.934 230.856)",669
"POINT (585610.69 5036650.158 230.856)",670
"POINT (585553.319 5036591.539 230.856)",671
"POINT (585478.902 5036547.055 230.856)",672
"POINT (585403.654 5036508.392 230.856)",673
"POINT (585276.023 5036433.559 230.856)",674
"POINT (585179.988 5036357.895 230.856)",675
"POINT (585086.863 5036320.063 230.856)",676
"POINT (585031.154 5036283.063 230.856)",677
"POINT (584969.625 5036245.231 230.856)",678
"POINT (584898.534 5036190.769 230.856)",679
"POINT (584881.905 5036172.061 230.856)",680
"POINT (586672.895 5036545.392 230.856)",681
"POINT (586685.367 5036563.685 230.856)",682
"POINT (586715.3 5036593.618 230.856)",683
"POINT (586751.885 5036576.988 230.856)",684
"POINT (586784.313 5036480.537 230.856)",685
"POINT (586763.526 5036359.143 230.856)",686
"POINT (586682.873 5036252.714 230.856)",687
"POINT (586669.57 5036259.366 230.856)",688
"POINT (586237.204 5036624.59 230.856)",689
"POINT (586249.676 5036610.871 230.856)",690
"POINT (586269.216 5036604.219 230.856)",691
"POINT (586282.935 5036627.5 230.856)",692
"POINT (586318.273 5036694.849 230.856)",693
"POINT (586320.767 5036726.445 230.856)",694
"POINT (586318.273 5036745.569 230.856)",695
"POINT (586311.205 5036754.3 230.856)",696
"POINT (586293.328 5036746.401 230.856)",697
"POINT (586258.407 5036703.995 230.856)",698
"POINT (584767.72 5037806.701 233.904)",699
"POINT (584774.383 5037791.153 233.904)",700
"POINT (584795.96 5037690.883 233.904)",701
"POINT (584840.384 5037654.075 233.904)",702
"POINT (584897.5 5037660.421 233.904)",703
"POINT (584966.039 5037690.883 233.904)",704
"POINT (585006.655 5037732.768 233.904)",705
"POINT (585018.078 5037798.769 233.904)",706
"POINT (585007.924 5037840.654 233.904)",707
"POINT (584934.308 5037896.5 233.904)",708
"POINT (584817.537 5037909.193 233.904)",709
"POINT (584760.421 5037906.654 233.904)",710
"POINT (584748.998 5037860.962 233.904)",711
"POINT (583976.822 5035830.648 233.904)",712
"POINT (583981.899 5035836.36 233.904)",713
"POINT (584021.88 5035872.533 233.904)",714
"POINT (584041.554 5035863.014 233.904)",715
"POINT (584049.804 5035839.533 233.904)",716
"POINT (583997.13 5035809.071 233.904)",717
"POINT (583967.938 5035798.917 233.904)",718
"POINT (583953.976 5035813.513 233.904)",719
"POINT (584074.442 5036684.924 233.904)",720
"POINT (584157.589 5036676.609 233.904)",721
"POINT (584219.118 5036626.721 233.904)",722
"POINT (584267.343 5036601.776 233.904)",723
"POINT (584362.131 5036635.035 233.904)",724
"POINT (584461.908 5036676.609 233.904)",725
"POINT (584561.684 5036678.272 233.904)",726
"POINT (584633.191 5036696.564 233.904)",727
"POINT (584737.956 5036736.475 233.904)",728
"POINT (584759.575 5036754.767 233.904)",729
"POINT (584759.575 5036736.475 233.904)",730
"POINT (584743.777 5036706.126 233.904)",731
"POINT (584735.878 5036683.261 233.904)",732
"POINT (584725.9 5036632.125 233.904)",733
"POINT (584725.484 5036577.248 233.904)",734
"POINT (584763.316 5036491.606 233.904)",735
"POINT (584799.485 5036464.999 233.904)",736
"POINT (584824.429 5036449.201 233.904)",737
"POINT (584828.587 5036420.516 233.904)",738
"POINT (584811.126 5036407.628 233.904)",739
"POINT (584766.642 5036412.201 233.904)",740
"POINT (584653.562 5036432.572 233.904)",741
"POINT (584600.348 5036474.145 233.904)",742
"POINT (584555.448 5036471.651 233.904)",743
"POINT (584539.65 5036442.965 233.904)",744
"POINT (584521.358 5036399.729 233.904)",745
"POINT (584487.683 5036352.751 233.904)",746
"POINT (584477.706 5036332.38 233.904)",747
"POINT (584465.234 5036302.031 233.904)",748
"POINT (584466.897 5036269.188 233.904)",749
"POINT (584472.301 5036225.12 233.904)",750
"POINT (584479.784 5036199.344 233.904)",751
"POINT (584522.605 5036160.681 233.904)",752
"POINT (584617.393 5036161.096 233.904)",753
"POINT (584716.754 5036174.816 233.904)",754
"POINT (584789.508 5036184.793 233.904)",755
"POINT (584830.666 5036206.827 233.904)",756
"POINT (584874.318 5036218.468 233.904)",757
"POINT (584925.453 5036229.693 233.904)",758
"POINT (584976.173 5036256.716 233.904)",759
"POINT (585027.309 5036290.806 233.904)",760
"POINT (585065.556 5036321.986 233.904)",761
"POINT (585106.714 5036356.908 233.904)",762
"POINT (585152.861 5036370.627 233.904)",763
"POINT (585178.221 5036378.526 233.904)",764
"POINT (585200.255 5036403.886 233.904)",765
"POINT (585236.84 5036467.078 233.904)",766
"POINT (585283.818 5036520.708 233.904)",767
"POINT (585339.526 5036554.383 233.904)",768
"POINT (585399.808 5036564.36 233.904)",769
"POINT (585447.618 5036562.697 233.904)",770
"POINT (585513.304 5036627.552 233.904)",771
"POINT (585561.945 5036674.114 233.904)",772
"POINT (585617.238 5036694.901 233.904)",773
"POINT (585637.193 5036720.261 233.904)",774
"POINT (585676.688 5036783.037 233.904)",775
"POINT (585693.733 5036830.015 233.904)",776
"POINT (585723.666 5036894.87 233.904)",777
"POINT (585757.757 5036947.669 233.904)",778
"POINT (585837.578 5037035.389 233.904)",779
"POINT (585864.601 5037093.176 233.904)",780
"POINT (585880.399 5037132.671 233.904)",781
"POINT (585892.039 5037167.177 233.904)",782
"POINT (585917.399 5037231.616 233.904)",783
"POINT (586001.378 5037285.246 233.904)",784
"POINT (586082.031 5037310.19 233.904)",785
"POINT (586230.864 5037329.73 233.904)",786
"POINT (586274.932 5037356.753 233.904)",787
"POINT (586290.73 5037396.664 233.904)",788
"POINT (586310.27 5037423.686 233.904)",789
"POINT (586363.068 5037456.529 233.904)",790
"POINT (586421.687 5037550.486 233.904)",791
"POINT (586467.002 5037599.543 233.904)",792
"POINT (586529.778 5037637.79 233.904)",793
"POINT (586586.734 5037684.353 233.904)",794
"POINT (586651.173 5037741.724 233.904)",795
"POINT (586696.488 5037811.984 233.904)",796
"POINT (586719.354 5037858.962 233.904)",797
"POINT (586747.208 5037881.412 233.904)",798
"POINT (586769.658 5037876.007 233.904)",799
"POINT (586809.984 5037843.58 233.904)",800
"POINT (586856.962 5037819.467 233.904)",801
"POINT (586888.558 5037786.624 233.904)",802
"POINT (586890.637 5037756.275 233.904)",803
"POINT (586881.907 5037715.117 233.904)",804
"POINT (586866.94 5037674.375 233.904)",805
"POINT (586836.591 5037623.655 233.904)",806
"POINT (586824.535 5037596.633 233.904)",807
"POINT (586792.108 5037545.913 233.904)",808
"POINT (586760.927 5037509.744 233.904)",809
"POINT (586720.601 5037463.597 233.904)",810
"POINT (586697.32 5037440.732 233.904)",811
"POINT (586678.612 5037404.147 233.904)",812
"POINT (586648.263 5037332.224 233.904)",813
"POINT (586629.971 5037257.392 233.904)",814
"POINT (586631.634 5037201.683 233.904)",815
"POINT (586627.061 5037167.177 233.904)",816
"POINT (586635.791 5037148.469 233.904)",817
"POINT (586649.51 5037114.795 233.904)",818
"POINT (586691.915 5037083.199 233.904)",819
"POINT (586700.23 5037073.637 233.904)",820
"POINT (586723.927 5037063.659 233.904)",821
"POINT (586751.781 5037053.266 233.904)",822
"POINT (586818.299 5037079.041 233.904)",823
"POINT (586841.996 5037097.749 233.904)",824
"POINT (586869.019 5037128.514 233.904)",825
"POINT (586896.457 5037178.818 233.904)",826
"POINT (586911.84 5037160.11 233.904)",827
"POINT (586916.413 5037126.019 233.904)",828
"POINT (586915.997 5037091.929 233.904)",829
"POINT (586906.435 5037070.311 233.904)",830
"POINT (586852.805 5037027.906 233.904)",831
"POINT (586798.759 5036988.411 233.904)",832
"POINT (586776.31 5036963.882 233.904)",833
"POINT (586755.523 5036929.792 233.904)",834
"POINT (586737.231 5036894.039 233.904)",835
"POINT (586720.601 5036868.679 233.904)",836
"POINT (586707.713 5036826.69 233.904)",837
"POINT (586705.635 5036759.34 233.904)",838
"POINT (586704.803 5036737.306 233.904)",839
"POINT (586707.713 5036721.924 233.904)",840
"POINT (586713.949 5036715.272 233.904)",841
"POINT (586725.59 5036701.137 233.904)",842
"POINT (586741.804 5036695.733 233.904)",843
"POINT (586762.175 5036689.497 233.904)",844
"POINT (586803.333 5036689.081 233.904)",845
"POINT (586837.007 5036697.396 233.904)",846
"POINT (586869.85 5036738.138 233.904)",847
"POINT (586927.638 5036808.813 233.904)",848
"POINT (586981.268 5036819.622 233.904)",849
"POINT (587033.65 5036875.746 233.904)",850
"POINT (587073.145 5036923.972 233.904)",851
"POINT (587081.46 5036960.972 233.904)",852
"POINT (587137.168 5037018.76 233.904)",853
"POINT (587211.585 5037112.716 233.904)",854
"POINT (587240.271 5037141.817 233.904)",855
"POINT (587347.947 5037310.606 233.904)",856
"POINT (587379.543 5037323.494 233.904)",857
"POINT (587414.049 5037311.853 233.904)",858
"POINT (587441.903 5037262.797 233.904)",859
"POINT (587464.353 5037223.717 233.904)",860
"POINT (587497.612 5037199.189 233.904)",861
"POINT (587513.825 5037192.537 233.904)",862
"POINT (587534.196 5037157.615 233.904)",863
"POINT (587519.646 5037133.503 233.904)",864
"POINT (587482.229 5037091.098 233.904)",865
"POINT (587433.588 5037044.535 233.904)",866
"POINT (587410.307 5037007.95 233.904)",867
"POINT (587401.577 5036960.557 233.904)",868
"POINT (587399.498 5036932.702 233.904)",869
"POINT (587379.127 5036934.365 233.904)",870
"POINT (587346.284 5036950.995 233.904)",871
"POINT (587313.025 5036953.489 233.904)",872
"POINT (587236.529 5036953.905 233.904)",873
"POINT (587205.349 5036966.377 233.904)",874
"POINT (587150.472 5036965.961 233.904)",875
"POINT (587123.865 5036946.422 233.904)",876
"POINT (587099.337 5036925.219 233.904)",877
"POINT (587081.46 5036894.039 233.904)",878
"POINT (587065.662 5036874.083 233.904)",879
"POINT (587055.684 5036849.971 233.904)",880
"POINT (587051.527 5036831.678 233.904)",881
"POINT (587045.291 5036817.128 233.904)",882
"POINT (587044.459 5036774.307 233.904)",883
"POINT (587051.111 5036732.317 233.904)",884
"POINT (587050.28 5036695.733 233.904)",885
"POINT (587053.19 5036679.103 233.904)",886
"POINT (587034.482 5036653.743 233.904)",887
"POINT (587020.347 5036635.451 233.904)",888
"POINT (586975.447 5036567.27 233.904)",889
"POINT (586962.144 5036539.0 233.904)",890
"POINT (586953.829 5036528.191 233.904)",891
"POINT (586940.11 5036497.011 233.904)",892
"POINT (586935.952 5036471.235 233.904)",893
"POINT (586932.211 5036449.617 233.904)",894
"POINT (586928.885 5036423.841 233.904)",895
"POINT (586915.997 5036376.448 233.904)",896
"POINT (586910.592 5036307.02 233.904)",897
"POINT (586907.682 5036258.379 233.904)",898
"POINT (586903.109 5036238.839 233.904)",899
"POINT (586888.974 5036202.254 233.904)",900
"POINT (586876.086 5036165.669 233.904)",901
"POINT (586865.277 5036151.119 233.904)",902
"POINT (586851.142 5036149.871 233.904)",903
"POINT (586840.749 5036157.77 233.904)",904
"POINT (586831.603 5036171.49 233.904)",905
"POINT (586830.355 5036196.018 233.904)",906
"POINT (586832.85 5036228.03 233.904)",907
"POINT (586837.007 5036247.569 233.904)",908
"POINT (586836.176 5036269.603 233.904)",909
"POINT (586827.861 5036277.502 233.904)",910
"POINT (586813.31 5036279.997 233.904)",911
"POINT (586777.973 5036249.232 233.904)",912
"POINT (586754.276 5036226.783 233.904)",913
"POINT (586726.837 5036208.074 233.904)",914
"POINT (586701.893 5036190.198 233.904)",915
"POINT (586684.848 5036178.141 233.904)",916
"POINT (586656.162 5036158.602 233.904)",917
"POINT (586648.263 5036148.209 233.904)",918
"POINT (586624.982 5036131.163 233.904)",919
"POINT (586618.746 5036118.276 233.904)",920
"POINT (586602.948 5036103.309 233.904)",921
"POINT (586590.476 5036085.432 233.904)",922
"POINT (586578.419 5036066.724 233.904)",923
"POINT (586576.756 5036050.095 233.904)",924
"POINT (586575.509 5036039.701 233.904)",925
"POINT (586562.621 5036021.825 233.904)",926
"POINT (586549.734 5036004.78 233.904)",927
"POINT (586527.284 5035986.071 233.904)",928
"POINT (586442.058 5035955.723 233.904)",929
"POINT (586425.429 5035944.498 233.904)",930
"POINT (586398.821 5035917.059 233.904)",931
"POINT (586353.091 5035899.183 233.904)",932
"POINT (586336.461 5035894.194 233.904)",933
"POINT (586313.18 5035884.216 233.904)",934
"POINT (586300.708 5035872.991 233.904)",935
"POINT (586282.415 5035876.317 233.904)",936
"POINT (586265.37 5035888.789 233.904)",937
"POINT (586242.92 5035907.913 233.904)",938
"POINT (586220.055 5035930.363 233.904)",939
"POINT (586203.426 5035950.734 233.904)",940
"POINT (586187.628 5035961.959 233.904)",941
"POINT (586167.257 5035976.51 233.904)",942
"POINT (586155.2 5035983.577 233.904)",943
"POINT (586143.975 5036003.117 233.904)",944
"POINT (586154.369 5036022.241 233.904)",945
"POINT (586177.65 5036058.41 233.904)",946
"POINT (586181.392 5036086.68 233.904)",947
"POINT (586173.493 5036116.197 233.904)",948
"POINT (586165.178 5036143.22 233.904)",949
"POINT (586151.874 5036181.467 233.904)",950
"POINT (586145.223 5036213.063 233.904)",951
"POINT (586133.582 5036244.659 233.904)",952
"POINT (586124.02 5036262.12 233.904)",953
"POINT (586111.548 5036279.581 233.904)",954
"POINT (586086.604 5036299.536 233.904)",955
"POINT (586041.704 5036304.109 233.904)",956
"POINT (585988.074 5036303.694 233.904)",957
"POINT (585972.276 5036292.469 233.904)",958
"POINT (585942.759 5036277.087 233.904)",959
"POINT (585915.321 5036252.974 233.904)",960
"POINT (585904.096 5036231.356 233.904)",961
"POINT (585894.118 5036210.985 233.904)",962
"POINT (585879.983 5036188.535 233.904)",963
"POINT (585872.084 5036166.917 233.904)",964
"POINT (585861.691 5036151.95 233.904)",965
"POINT (585840.488 5036108.714 233.904)",966
"POINT (585825.106 5036074.208 233.904)",967
"POINT (585812.634 5036050.511 233.904)",968
"POINT (585796.836 5036014.342 233.904)",969
"POINT (585775.633 5035958.217 233.904)",970
"POINT (585766.487 5035931.194 233.904)",971
"POINT (585749.858 5035909.16 233.904)",972
"POINT (585734.891 5035890.868 233.904)",973
"POINT (585734.891 5035837.238 233.904)",974
"POINT (585758.172 5035814.788 233.904)",975
"POINT (585777.296 5035801.069 233.904)",976
"POINT (585794.757 5035784.44 233.904)",977
"POINT (585800.577 5035770.72 233.904)",978
"POINT (585805.982 5035744.113 233.904)",979
"POINT (585825.937 5035653.483 233.904)",980
"POINT (585830.51 5035612.325 233.904)",981
"POINT (585853.792 5035588.628 233.904)",982
"POINT (585869.59 5035584.886 233.904)",983
"POINT (585891.208 5035599.437 233.904)",984
"POINT (585931.119 5035610.662 233.904)",985
"POINT (585957.31 5035608.999 233.904)",986
"POINT (585985.996 5035604.01 233.904)",987
"POINT (585999.715 5035587.381 233.904)",988
"POINT (585988.49 5035559.526 233.904)",989
"POINT (585951.074 5035530.009 233.904)",990
"POINT (585939.849 5035496.75 233.904)",991
"POINT (585941.512 5035461.413 233.904)",992
"POINT (585934.86 5035418.176 233.904)",993
"POINT (585929.456 5035398.637 233.904)",994
"POINT (585923.843 5035382.631 233.904)",995
"POINT (585918.023 5035363.923 233.904)",996
"POINT (585907.422 5035341.265 233.904)",997
"POINT (585901.186 5035322.973 233.904)",998
"POINT (585896.405 5035292.832 233.904)",999
"POINT (585885.18 5035278.697 233.904)",1000
"POINT (585869.59 5035262.899 233.904)",1001
"POINT (585868.966 5035245.646 233.904)",1002
"POINT (585860.028 5035227.977 233.904)",1003
"POINT (585857.741 5035213.218 233.904)",1004
"POINT (585857.741 5035206.567 233.904)",1005
"POINT (585857.741 5035168.735 233.904)",1006
"POINT (585856.91 5035145.453 233.904)",1007
"POINT (585859.404 5035135.06 233.904)",1008
"POINT (585844.853 5035130.071 233.904)",1009
